file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\test\neutral\PrivateTest_29485277.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,1,0.8636558651924133,0.765625
../data/raw\test\neutral\PrivateTest_2960257.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.768402636051178,0.5316840277777778
../data/raw\test\neutral\PrivateTest_29667267.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8005222082138062,0.7296006944444444
../data/raw\test\neutral\PrivateTest_29668485.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8257896900177002,0.66015625
../data/raw\test\neutral\PrivateTest_29684741.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7486599683761597,0.9184027777777778
../data/raw\test\neutral\PrivateTest_29873933.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8255410194396973,0.66015625
../data/raw\test\neutral\PrivateTest_29935373.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7014827132225037,0.87890625
../data/raw\test\neutral\PrivateTest_30366831.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7168436050415039,0.9184027777777778
../data/raw\test\neutral\PrivateTest_30521631.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6356953382492065,0.87890625
../data/raw\test\neutral\PrivateTest_30720718.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.4699656069278717,0.5316840277777778
../data/raw\test\neutral\PrivateTest_30804097.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7939181923866272,0.765625
../data/raw\test\neutral\PrivateTest_30944892.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.6411011219024658,0.8402777777777778
../data/raw\test\neutral\PrivateTest_31061687.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.6040193438529968,0.9184027777777778
../data/raw\test\neutral\PrivateTest_31203746.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,8,0.5883777737617493,0.66015625
../data/raw\test\neutral\PrivateTest_31461560.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.6551335453987122,0.8402777777777778
../data/raw\test\neutral\PrivateTest_31668661.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8737289905548096,0.8025173611111112
../data/raw\test\neutral\PrivateTest_31839947.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.598293125629425,0.6944444444444444
../data/raw\test\neutral\PrivateTest_31896592.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.5942322015762329,0.66015625
../data/raw\test\neutral\PrivateTest_32421186.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.854769766330719,0.8025173611111112
../data/raw\test\neutral\PrivateTest_32592925.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8677580952644348,0.66015625
../data/raw\test\neutral\PrivateTest_32603237.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7178048491477966,0.8402777777777778
../data/raw\test\neutral\PrivateTest_32608412.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8479419350624084,0.66015625
../data/raw\test\neutral\PrivateTest_32708091.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6832330226898193,0.7296006944444444
../data/raw\test\neutral\PrivateTest_32865880.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6833470463752747,0.765625
../data/raw\test\neutral\PrivateTest_32923723.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7928836941719055,0.8025173611111112
../data/raw\test\neutral\PrivateTest_32925534.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7239227294921875,0.5017361111111112
../data/raw\test\neutral\PrivateTest_32976419.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.923065721988678,0.5017361111111112
../data/raw\test\neutral\PrivateTest_3302296.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7972179055213928,0.765625
../data/raw\test\neutral\PrivateTest_33205539.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.6810401082038879,0.8025173611111112
../data/raw\test\neutral\PrivateTest_33220061.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6457766890525818,0.87890625
../data/raw\test\neutral\PrivateTest_33390774.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.8160215616226196,0.7296006944444444
../data/raw\test\neutral\PrivateTest_33542072.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.626562237739563,0.9184027777777778
../data/raw\test\neutral\PrivateTest_33686401.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7421505451202393,0.4171006944444444
../data/raw\test\neutral\PrivateTest_33879016.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8770250678062439,0.6267361111111112
../data/raw\test\neutral\PrivateTest_33970283.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7715945839881897,0.5017361111111112
../data/raw\test\neutral\PrivateTest_34051977.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8877856731414795,0.7296006944444444
../data/raw\test\neutral\PrivateTest_3407426.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.8319846987724304,0.5941840277777778
../data/raw\test\neutral\PrivateTest_34273172.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7865244150161743,0.9184027777777778
../data/raw\test\neutral\PrivateTest_34557009.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8162727355957031,0.8025173611111112
../data/raw\test\neutral\PrivateTest_34584944.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7751540541648865,0.6944444444444444
../data/raw\test\neutral\PrivateTest_34780114.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8705257177352905,0.5941840277777778
../data/raw\test\neutral\PrivateTest_34826075.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5940191745758057,0.8402777777777778
../data/raw\test\neutral\PrivateTest_34827864.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.710911214351654,0.66015625
../data/raw\test\neutral\PrivateTest_34983616.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.7544599771499634,0.765625
../data/raw\test\neutral\PrivateTest_35003749.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7055525779724121,0.7296006944444444
../data/raw\test\neutral\PrivateTest_35487432.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7926808595657349,0.5316840277777778
../data/raw\test\neutral\PrivateTest_35490031.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.38654956221580505,0.47265625
../data/raw\test\neutral\PrivateTest_35541698.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.774533748626709,0.47265625
../data/raw\test\neutral\PrivateTest_3564144.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6998358368873596,0.765625
../data/raw\test\neutral\PrivateTest_35739165.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7197628617286682,0.6944444444444444
../data/raw\test\neutral\PrivateTest_35753773.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7315376400947571,0.5941840277777778
../data/raw\test\neutral\PrivateTest_35952657.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6660259962081909,1.0
../data/raw\test\neutral\PrivateTest_36183074.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8701435923576355,0.5316840277777778
../data/raw\test\neutral\PrivateTest_3655256.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7584726214408875,0.87890625
../data/raw\test\neutral\PrivateTest_36594059.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8210243582725525,0.5941840277777778
../data/raw\test\neutral\PrivateTest_36716955.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8608731627464294,0.8025173611111112
../data/raw\test\neutral\PrivateTest_36797996.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6600046753883362,0.8402777777777778
../data/raw\test\neutral\PrivateTest_36937125.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8458705544471741,0.765625
../data/raw\test\neutral\PrivateTest_36960715.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8105639815330505,0.8025173611111112
../data/raw\test\neutral\PrivateTest_37001603.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.679805338382721,0.765625
../data/raw\test\neutral\PrivateTest_37003270.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7115550637245178,0.6267361111111112
../data/raw\test\neutral\PrivateTest_37307809.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7611122727394104,0.765625
../data/raw\test\neutral\PrivateTest_37518323.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.756176233291626,0.5316840277777778
../data/raw\test\neutral\PrivateTest_37734845.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7664281725883484,0.6944444444444444
../data/raw\test\neutral\PrivateTest_38135024.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9085283875465393,0.87890625
../data/raw\test\neutral\PrivateTest_38279098.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.9370254874229431,0.66015625
../data/raw\test\neutral\PrivateTest_3830153.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6390374898910522,0.8025173611111112
../data/raw\test\neutral\PrivateTest_38538533.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8124169707298279,0.5941840277777778
../data/raw\test\neutral\PrivateTest_38572832.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.909574568271637,0.2712673611111111
../data/raw\test\neutral\PrivateTest_38800045.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,3,0.7866281270980835,0.87890625
../data/raw\test\neutral\PrivateTest_38820611.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.7757842540740967,0.5316840277777778
../data/raw\test\neutral\PrivateTest_39476126.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7847838997840881,0.47265625
../data/raw\test\neutral\PrivateTest_39719128.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,8,0.47335147857666016,0.66015625
../data/raw\test\neutral\PrivateTest_39745098.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8781118988990784,0.5941840277777778
../data/raw\test\neutral\PrivateTest_39987047.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8330020308494568,0.8025173611111112
../data/raw\test\neutral\PrivateTest_40576680.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8662583231925964,0.3402777777777778
../data/raw\test\neutral\PrivateTest_40651540.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8735195994377136,0.8025173611111112
../data/raw\test\neutral\PrivateTest_40803307.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.551135778427124,0.5625
../data/raw\test\neutral\PrivateTest_40957310.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8605118989944458,0.765625
../data/raw\test\neutral\PrivateTest_40968782.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6847373843193054,0.6267361111111112
../data/raw\test\neutral\PrivateTest_41271272.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7496636509895325,0.4171006944444444
../data/raw\test\neutral\PrivateTest_41527415.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7740987539291382,0.6944444444444444
../data/raw\test\neutral\PrivateTest_41715640.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.5700838565826416,0.66015625
../data/raw\test\neutral\PrivateTest_41807044.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6884045600891113,0.5625
../data/raw\test\neutral\PrivateTest_42080571.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8777060508728027,0.765625
../data/raw\test\neutral\PrivateTest_42091413.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5701008439064026,0.5316840277777778
../data/raw\test\neutral\PrivateTest_42431922.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8012370467185974,0.6944444444444444
../data/raw\test\neutral\PrivateTest_4266100.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8414955139160156,0.765625
../data/raw\test\neutral\PrivateTest_42787778.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.6904316544532776,0.6267361111111112
../data/raw\test\neutral\PrivateTest_43059561.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.8786689043045044,0.8402777777777778
../data/raw\test\neutral\PrivateTest_43120804.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6125531792640686,0.7296006944444444
../data/raw\test\neutral\PrivateTest_43252230.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8008645176887512,0.9184027777777778
../data/raw\test\neutral\PrivateTest_4361041.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.868928074836731,0.6944444444444444
../data/raw\test\neutral\PrivateTest_43663527.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,4,0.6669642329216003,0.8402777777777778
../data/raw\test\neutral\PrivateTest_43888103.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8902642130851746,0.765625
../data/raw\test\neutral\PrivateTest_44344193.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5944848656654358,0.66015625
../data/raw\test\neutral\PrivateTest_44384597.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,1,0.8373041749000549,0.8025173611111112
../data/raw\test\neutral\PrivateTest_44537901.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8074473142623901,0.8402777777777778
../data/raw\test\neutral\PrivateTest_45065652.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.5344007611274719,0.9184027777777778
../data/raw\test\neutral\PrivateTest_45144753.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7874367833137512,0.6944444444444444
../data/raw\test\neutral\PrivateTest_45151908.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8480849266052246,0.8402777777777778
../data/raw\test\neutral\PrivateTest_45199074.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7634270787239075,0.7296006944444444
../data/raw\test\neutral\PrivateTest_45232469.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8361865878105164,0.5625
../data/raw\test\neutral\PrivateTest_45783533.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6477267146110535,0.87890625
../data/raw\test\neutral\PrivateTest_45911744.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.5088027715682983,0.9184027777777778
../data/raw\test\neutral\PrivateTest_46022583.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,2,0.8442463278770447,0.765625
../data/raw\test\neutral\PrivateTest_46037321.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.850827693939209,0.5017361111111112
../data/raw\test\neutral\PrivateTest_46100504.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8778204917907715,0.765625
../data/raw\test\neutral\PrivateTest_46292628.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5907466411590576,0.87890625
../data/raw\test\neutral\PrivateTest_46315710.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8505748510360718,0.765625
../data/raw\test\neutral\PrivateTest_4658147.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7722257971763611,0.765625
../data/raw\test\neutral\PrivateTest_46832698.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.5237831473350525,0.6267361111111112
../data/raw\test\neutral\PrivateTest_47172948.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7479080557823181,0.87890625
../data/raw\test\neutral\PrivateTest_47415655.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6595118045806885,0.5625
../data/raw\test\neutral\PrivateTest_47500706.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8016260862350464,0.765625
../data/raw\test\neutral\PrivateTest_47745289.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,2,0.859423816204071,0.765625
../data/raw\test\neutral\PrivateTest_47752858.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7503613233566284,0.9587673611111112
../data/raw\test\neutral\PrivateTest_47802632.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9167693257331848,0.47265625
../data/raw\test\neutral\PrivateTest_47818899.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8064256906509399,0.87890625
../data/raw\test\neutral\PrivateTest_48186321.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.5169544816017151,0.5625
../data/raw\test\neutral\PrivateTest_48282305.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7642122507095337,0.87890625
../data/raw\test\neutral\PrivateTest_4839532.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,2,0.5745470523834229,0.8402777777777778
../data/raw\test\neutral\PrivateTest_48402885.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.879522979259491,0.765625
../data/raw\test\neutral\PrivateTest_48407794.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,5,0.5433314442634583,0.5941840277777778
../data/raw\test\neutral\PrivateTest_48418032.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5782968997955322,0.8025173611111112
../data/raw\test\neutral\PrivateTest_48443831.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.866631031036377,0.87890625
../data/raw\test\neutral\PrivateTest_48618771.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6946999430656433,0.8402777777777778
../data/raw\test\neutral\PrivateTest_4868255.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8382368087768555,0.66015625
../data/raw\test\neutral\PrivateTest_4874882.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7636107802391052,0.8402777777777778
../data/raw\test\neutral\PrivateTest_48847091.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7967228293418884,0.6944444444444444
../data/raw\test\neutral\PrivateTest_49015003.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,3,0.7604478597640991,0.5941840277777778
../data/raw\test\neutral\PrivateTest_49066448.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7932008504867554,0.4171006944444444
../data/raw\test\neutral\PrivateTest_49201051.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7512672543525696,0.8402777777777778
../data/raw\test\neutral\PrivateTest_49336588.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8327297568321228,0.6267361111111112
../data/raw\test\neutral\PrivateTest_49345948.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.9319840669631958,0.47265625
../data/raw\test\neutral\PrivateTest_49656569.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8299234509468079,0.8402777777777778
../data/raw\test\neutral\PrivateTest_49660038.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8769392371177673,0.5017361111111112
../data/raw\test\neutral\PrivateTest_49681286.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8661340475082397,0.8025173611111112
../data/raw\test\neutral\PrivateTest_49758740.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,1,0.7315915822982788,0.8402777777777778
../data/raw\test\neutral\PrivateTest_49891060.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.9334592223167419,0.390625
../data/raw\test\neutral\PrivateTest_4994356.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.706193208694458,0.6944444444444444
../data/raw\test\neutral\PrivateTest_49985410.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8560580015182495,0.9184027777777778
../data/raw\test\neutral\PrivateTest_50034169.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.5733170509338379,0.8025173611111112
../data/raw\test\neutral\PrivateTest_50281798.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7696888446807861,0.765625
../data/raw\test\neutral\PrivateTest_50433951.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.6909036636352539,0.66015625
../data/raw\test\neutral\PrivateTest_50443275.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.80800461769104,0.5941840277777778
../data/raw\test\neutral\PrivateTest_50523939.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5852305293083191,0.9184027777777778
../data/raw\test\neutral\PrivateTest_50540977.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8343639969825745,0.765625
../data/raw\test\neutral\PrivateTest_50833752.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8561343550682068,0.6944444444444444
../data/raw\test\neutral\PrivateTest_50874662.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5270422101020813,0.6944444444444444
../data/raw\test\neutral\PrivateTest_51060805.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9511383175849915,0.66015625
../data/raw\test\neutral\PrivateTest_51157636.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8378167748451233,0.8025173611111112
../data/raw\test\neutral\PrivateTest_51379885.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8701333999633789,0.4444444444444444
../data/raw\test\neutral\PrivateTest_5186732.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8418939709663391,0.765625
../data/raw\test\neutral\PrivateTest_51901302.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8836166858673096,0.6267361111111112
../data/raw\test\neutral\PrivateTest_52015980.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5047025680541992,0.765625
../data/raw\test\neutral\PrivateTest_52067859.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8524386882781982,0.7296006944444444
../data/raw\test\neutral\PrivateTest_52264422.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.814896821975708,0.8025173611111112
../data/raw\test\neutral\PrivateTest_52362781.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8228330016136169,0.5941840277777778
../data/raw\test\neutral\PrivateTest_52507165.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9039691686630249,0.3650173611111111
../data/raw\test\neutral\PrivateTest_52765860.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8763494491577148,0.5017361111111112
../data/raw\test\neutral\PrivateTest_52885240.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8942474722862244,0.7296006944444444
../data/raw\test\neutral\PrivateTest_5306951.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8309179544448853,0.8402777777777778
../data/raw\test\neutral\PrivateTest_5309902.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8458767533302307,0.7296006944444444
../data/raw\test\neutral\PrivateTest_53123254.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7489006519317627,0.8402777777777778
../data/raw\test\neutral\PrivateTest_53490771.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.5142903327941895,0.6267361111111112
../data/raw\test\neutral\PrivateTest_53606556.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.6100636124610901,0.5316840277777778
../data/raw\test\neutral\PrivateTest_53860545.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7576304078102112,0.765625
../data/raw\test\neutral\PrivateTest_53882080.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.731137216091156,0.87890625
../data/raw\test\neutral\PrivateTest_54075682.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7965328097343445,0.765625
../data/raw\test\neutral\PrivateTest_54258611.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7156573534011841,0.8025173611111112
../data/raw\test\neutral\PrivateTest_54323984.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.6848662495613098,0.66015625
../data/raw\test\neutral\PrivateTest_54663722.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8329427242279053,0.4444444444444444
../data/raw\test\neutral\PrivateTest_54767073.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7026327848434448,0.9184027777777778
../data/raw\test\neutral\PrivateTest_54768007.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.5028591752052307,0.8025173611111112
../data/raw\test\neutral\PrivateTest_54961068.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6699349284172058,0.8025173611111112
../data/raw\test\neutral\PrivateTest_5499238.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,2,0.9228925704956055,0.6267361111111112
../data/raw\test\neutral\PrivateTest_55312698.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8540109395980835,0.7296006944444444
../data/raw\test\neutral\PrivateTest_55569991.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,1,0.6652123332023621,0.8402777777777778
../data/raw\test\neutral\PrivateTest_55707021.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7576993703842163,0.5625
../data/raw\test\neutral\PrivateTest_55787247.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.88196861743927,0.5625
../data/raw\test\neutral\PrivateTest_55949709.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7864490747451782,0.8402777777777778
../data/raw\test\neutral\PrivateTest_5600364.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9382944703102112,0.7296006944444444
../data/raw\test\neutral\PrivateTest_56061331.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7193048596382141,0.8402777777777778
../data/raw\test\neutral\PrivateTest_5609721.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8220399022102356,0.5017361111111112
../data/raw\test\neutral\PrivateTest_56851701.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8402356505393982,0.6267361111111112
../data/raw\test\neutral\PrivateTest_57001898.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.771917998790741,0.9587673611111112
../data/raw\test\neutral\PrivateTest_57076415.jpg,TEST,neutral,PrivateTest_,False,False,False,False,True,False,0,,
../data/raw\test\neutral\PrivateTest_57197268.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.91029292345047,0.6944444444444444
